ID;GENERO;CASADO;EDAD;GRADUADO;PROFESION;EXPERIENCIA LABORAL;GASTO DEL CLIENTE;TAMAÑO FAMILIA;CATEGORIA ANONIMA DEL CLIENTE
463707;Femenino;No;40;No;Artista;0.0;Bajo;1.0;Cat_5
463713;Masculino;No;25;No;Ingenieria;9.0;Bajo;3.0;Cat_4
463714;Masculino;Si;59;No;Tens;1.0;Medio;2.0;Cat_4
463716;Masculino;No;26;No;Doctor;1.0;Bajo;4.0;Cat_6
463718;Femenino;No;33;Si;Artista;0.0;Bajo;4.0;Cat_6
463722;Masculino;Si;56;Si;Ejecutivo;8.0;Alto;2.0;Cat_6
463724;Masculino;No;30;No;Enfermeria;0.0;Bajo;5.0;Cat_4
463726;Femenino;No;26;No;Enfermeria;0.0;Bajo;3.0;Cat_6
463727;Femenino;No;28;No;Doctor;0.0;Bajo;5.0;Cat_3
463728;Femenino;Si;28;No;Doctor;0.0;Medio;6.0;Cat_6
463732;Masculino;No;20;No;Enfermeria;1.0;Bajo;4.0;Cat_6
463734;Masculino;Si;41;No;Ejecutivo;1.0;Medio;3.0;Cat_6
463741;Masculino;Si;37;Si;Artista;0.0;Alto;3.0;Cat_6
463745;Masculino;Si;59;Si;Artista;1.0;Medio;3.0;Cat_3
463747;Femenino;Si;43;Si;Artista;0.0;Medio;2.0;Cat_6
463748;Masculino;No;20;No;Enfermeria;1.0;Bajo;3.0;Cat_6
463753;Femenino;No;30;Si;Enfermeria;1.0;Bajo;5.0;Cat_2
463756;Masculino;Si;66;No;Ejecutivo;0.0;Medio;2.0;Cat_6
463761;Masculino;Si;28;Si;Artista;1.0;Medio;3.0;Cat_6
463764;Masculino;Si;49;Si;Entretenimiento;0.0;Medio;3.0;Cat_6
463766;Femenino;Si;61;Si;Artista;0.0;Medio;3.0;Cat_4
463767;Masculino;Si;27;Si;Artista;9.0;Medio;2.0;Cat_6
463768;Femenino;Si;35;No;Ingenieria;1.0;Bajo;1.0;Cat_4
463774;Masculino;Si;33;Si;Enfermeria;0.0;Medio;2.0;Cat_6
463776;Femenino;Si;36;Si;Artista;2.0;Medio;2.0;Cat_6
463782;Femenino;No;27;Si;Artista;9.0;Bajo;1.0;Cat_6
463783;Femenino;No;29;No;Enfermeria;1.0;Bajo;Tens;Cat_4
463784;Femenino;No;31;No;Ingenieria;1.0;Bajo;5.0;Cat_4
463785;Femenino;No;30;No;Enfermeria;0.0;Bajo;4.0;Cat_4
463786;Femenino;Si;43;Si;Artista;1.0;Medio;2.0;Cat_6
463790;Masculino;Si;47;No;Ejecutivo;1.0;Bajo;4.0;Cat_4
463792;Femenino;No;42;No;Ingenieria;1.0;Bajo;1.0;Cat_6
463794;Femenino;No;33;Si;Enfermeria;1.0;Bajo;5.0;Cat_2
463799;Femenino;No;36;Si;Artista;1.0;Bajo;4.0;Cat_2
463800;Femenino;No;30;Si;Ingenieria;1.0;Bajo;3.0;Cat_6
463804;Masculino;Si;60;Si;Artista;9.0;Bajo;1.0;Cat_6
463807;Femenino;No;32;Si;Enfermeria;0.0;Bajo;3.0;Cat_4
463811;Femenino;Si;32;Si;Artista;0.0;Medio;2.0;Cat_4
463814;Femenino;No;28;No;Enfermeria;7.0;Bajo;3.0;Cat_5
463816;Masculino;Si;46;Si;Enfermeria;2.0;Alto;4.0;Cat_7
463818;Femenino;Si;38;Si;Artista;4.0;Bajo;1.0;Cat_6
463819;Masculino;Si;28;Tens;Artista;8.0;Bajo;Tens;Cat_6
463821;Masculino;Si;30;Si;Entretenimiento;7.0;Bajo;2.0;Cat_6
463825;Femenino;Si;52;Si;Artista;0.0;Medio;3.0;Cat_4
463827;Femenino;Si;46;Si;Ingenieria;1.0;Medio;4.0;Cat_6
463828;Masculino;Si;37;No;Ingenieria;0.0;Medio;2.0;Cat_1
463830;Femenino;No;25;Si;Ingenieria;2.0;Bajo;3.0;Cat_6
463834;Femenino;Si;43;Si;Ingenieria;1.0;Medio;4.0;Cat_6
463835;Masculino;No;32;No;Marketing;0.0;Bajo;4.0;Cat_6
463842;Femenino;Si;50;Si;Ingenieria;1.0;Alto;4.0;Cat_6
463847;Masculino;Si;43;No;Artista;3.0;Medio;3.0;Cat_6
463856;Masculino;Si;37;Si;Artista;0.0;Medio;2.0;Cat_4
463857;Masculino;Si;61;No;Enfermeria;0.0;Alto;4.0;Cat_7
463859;Masculino;Si;39;Si;Artista;5.0;Medio;2.0;Cat_6
463865;Masculino;Si;46;Si;Artista;1.0;Medio;5.0;Cat_6
463877;Masculino;Si;37;No;Entretenimiento;0.0;Medio;4.0;Cat_4
463880;Femenino;Si;36;No;Ingenieria;0.0;Bajo;3.0;Cat_2
463884;Femenino;No;28;No;Artista;0.0;Bajo;1.0;Cat_6
463891;Masculino;Si;86;Si;Abogado;0.0;Bajo;1.0;Cat_6
463892;Masculino;No;42;Si;Artista;8.0;Bajo;1.0;Cat_6
463904;Masculino;Si;82;Si;Ejecutivo;1.0;Bajo;1.0;Cat_6
463917;Femenino;No;18;No;Enfermeria;1.0;Bajo;8.0;Cat_4
463923;Femenino;No;18;No;Ingenieria;0.0;Bajo;4.0;Cat_6
463924;Femenino;No;36;Si;Artista;1.0;Bajo;1.0;Cat_5
463926;Femenino;No;26;No;Ingenieria;1.0;Bajo;6.0;Cat_6
463931;Masculino;Si;49;Si;Entretenimiento;1.0;Medio;2.0;Cat_6
463932;Femenino;Si;69;Si;Artista;1.0;Medio;3.0;Cat_6
463941;Femenino;No;29;No;Artista;1.0;Bajo;6.0;Cat_4
463943;Masculino;No;68;Si;Entretenimiento;1.0;Bajo;2.0;Cat_6
463946;Masculino;No;33;No;Enfermeria;4.0;Bajo;3.0;Cat_4
463948;Masculino;Si;38;No;Ejecutivo;3.0;Alto;5.0;Cat_6
463951;Masculino;Si;52;No;Entretenimiento;1.0;Medio;3.0;Cat_6
463955;Masculino;Si;28;Si;Artista;1.0;Bajo;2.0;Cat_6
463958;Femenino;No;27;No;Enfermeria;1.0;Bajo;5.0;Cat_2
463961;Femenino;No;28;No;Ingenieria;0.0;Bajo;4.0;Cat_4
463963;Femenino;Si;25;No;Ingenieria;7.0;Alto;3.0;Cat_6
463966;Femenino;No;30;Si;Artista;8.0;Bajo;1.0;Cat_6
463978;Masculino;Si;40;Si;Artista;1.0;Medio;3.0;Cat_2
463980;Femenino;No;25;Si;Artista;0.0;Bajo;9.0;Cat_6
463981;Femenino;No;30;Si;Artista;5.0;Bajo;1.0;Cat_4
463983;Femenino;Si;43;No;Ingenieria;0.0;Medio;2.0;Cat_4
463986;Femenino;No;26;Si;Artista;1.0;Bajo;4.0;Cat_6
463997;Femenino;Si;37;No;Entretenimiento;0.0;Medio;3.0;Cat_6
464000;Femenino;No;28;No;Enfermeria;1.0;Bajo;5.0;Cat_7
464004;Femenino;Si;31;No;Marketing;1.0;Bajo;5.0;Cat_4
464007;Masculino;Si;46;Si;Artista;1.0;Bajo;3.0;Cat_6
464009;Femenino;Si;47;Si;Artista;5.0;Medio;4.0;Cat_6
464010;Masculino;No;28;No;Enfermeria;1.0;Bajo;4.0;Cat_6
464013;Masculino;No;30;No;Enfermeria;0.0;Bajo;1.0;Cat_6
464016;Femenino;Tens;29;Si;Entretenimiento;1.0;Alto;1.0;Cat_1
464019;Masculino;No;23;No;Artista;2.0;Bajo;5.0;Cat_6
464021;Femenino;No;22;No;Enfermeria;1.0;Bajo;5.0;Cat_6
464023;Masculino;No;20;No;Enfermeria;1.0;Bajo;5.0;Cat_7
464030;Masculino;No;22;No;Entretenimiento;1.0;Bajo;4.0;Cat_6
464031;Femenino;No;19;No;Enfermeria;0.0;Bajo;4.0;Cat_6
464032;Masculino;No;21;No;Enfermeria;1.0;Bajo;3.0;Cat_6
464033;Femenino;No;19;No;Enfermeria;0.0;Bajo;4.0;Cat_6
464039;Masculino;No;39;Si;Artista;1.0;Bajo;2.0;Cat_6
464042;Femenino;Si;38;Si;Artista;8.0;Bajo;2.0;Cat_6
464046;Masculino;No;33;Si;Enfermeria;3.0;Bajo;1.0;Cat_6
464048;Femenino;No;38;Si;Dueño de casa;4.0;Bajo;1.0;Cat_6
464049;Femenino;No;29;Si;Enfermeria;0.0;Bajo;3.0;Cat_6
464053;Femenino;Si;35;No;Entretenimiento;4.0;Bajo;1.0;Cat_6
464054;Masculino;Si;32;Si;Artista;9.0;Medio;2.0;Cat_6
464059;Masculino;Si;59;Si;Artista;0.0;Bajo;1.0;Cat_6
464063;Femenino;No;32;Si;Doctor;0.0;Bajo;1.0;Cat_6
464066;Femenino;No;29;Si;Enfermeria;8.0;Bajo;3.0;Cat_4
464067;Femenino;No;31;Si;Entretenimiento;0.0;Bajo;4.0;Cat_2
464068;Masculino;Si;59;No;Ejecutivo;0.0;Alto;4.0;Cat_6
464071;Masculino;Si;87;Si;Abogado;0.0;Alto;2.0;Cat_6
464072;Masculino;Si;53;Si;Ejecutivo;0.0;Bajo;2.0;Cat_6
464076;Masculino;Si;83;No;Abogado;0.0;Alto;2.0;Cat_6
464084;Masculino;No;33;No;Enfermeria;1.0;Bajo;5.0;Cat_4
464087;Femenino;No;26;No;Ingenieria;1.0;Bajo;4.0;Cat_6
464089;Femenino;Si;39;Si;Artista;7.0;Alto;5.0;Cat_4
464096;Femenino;No;27;No;Enfermeria;1.0;Bajo;5.0;Cat_4
464099;Femenino;Si;42;Si;Artista;5.0;Medio;2.0;Cat_4
464103;Masculino;Si;46;Si;Artista;4.0;Medio;2.0;Cat_6
464110;Masculino;Si;63;Si;Doctor;0.0;Alto;2.0;Cat_6
464112;Masculino;No;32;Si;Doctor;1.0;Bajo;2.0;Cat_6
464115;Femenino;No;38;Si;Ingenieria;0.0;Bajo;3.0;Cat_6
464118;Masculino;No;38;Si;Entretenimiento;1.0;Bajo;2.0;Cat_6
464121;Femenino;Si;63;Si;Ingenieria;1.0;Bajo;1.0;Cat_6
464123;Femenino;No;45;Si;Artista;1.0;Bajo;1.0;Cat_6
464127;Femenino;No;33;Si;Enfermeria;1.0;Bajo;5.0;Cat_2
464132;Masculino;No;27;No;Entretenimiento;0.0;Bajo;2.0;Cat_6
464137;Femenino;Si;87;No;Artista;7.0;Alto;2.0;Cat_7
464139;Femenino;No;25;No;Enfermeria;14.0;Bajo;1.0;Cat_6
464144;Masculino;Si;61;Si;Artista;0.0;Medio;4.0;Cat_6
464152;Masculino;Si;41;Si;Artista;1.0;Alto;4.0;Cat_6
464162;Masculino;Si;86;Si;Abogado;1.0;Alto;2.0;Cat_6
464167;Masculino;Si;51;Si;Ejecutivo;4.0;Alto;3.0;Cat_6
464169;Masculino;Tens;83;No;Abogado;0.0;Alto;2.0;Cat_6
464172;Masculino;Si;60;Si;Artista;3.0;Alto;3.0;Cat_6
464173;Masculino;Si;65;Si;Artista;6.0;Medio;3.0;Cat_6
464175;Femenino;No;32;No;Enfermeria;1.0;Bajo;Tens;Cat_6
464176;Femenino;Si;41;Si;Artista;1.0;Bajo;1.0;Cat_6
464179;Femenino;Si;56;Si;Artista;0.0;Medio;3.0;Cat_6
464180;Femenino;Si;74;No;Abogado;1.0;Alto;2.0;Cat_6
464182;Masculino;Si;39;Si;Artista;4.0;Medio;2.0;Cat_2
464183;Femenino;No;42;No;Artista;2.0;Bajo;2.0;Cat_6
464185;Masculino;Si;68;Si;Artista;5.0;Alto;2.0;Cat_6
464195;Masculino;No;30;Si;Artista;1.0;Bajo;1.0;Cat_6
464200;Femenino;No;32;No;Enfermeria;1.0;Bajo;3.0;Cat_6
464202;Masculino;Si;43;Si;Artista;13.0;Bajo;1.0;Cat_6
464204;Femenino;Si;40;Si;Artista;3.0;Alto;2.0;Cat_5
464205;Femenino;Si;87;No;Entretenimiento;0.0;Alto;2.0;Cat_6
464206;Masculino;Si;43;No;Entretenimiento;1.0;Bajo;2.0;Cat_6
464211;Masculino;Si;48;Si;Doctor;1.0;Medio;3.0;Cat_2
464212;Femenino;Si;58;Si;Marketing;0.0;Medio;2.0;Cat_6
464216;Masculino;Si;52;Si;Artista;1.0;Alto;3.0;Cat_6
464217;Femenino;No;30;No;Enfermeria;14.0;Bajo;3.0;Cat_6
464223;Femenino;Si;53;Si;Artista;2.0;Bajo;2.0;Cat_6
464226;Femenino;Si;56;Si;Artista;3.0;Medio;3.0;Cat_6
464231;Masculino;Si;48;Si;Artista;1.0;Medio;4.0;Cat_6
464232;Masculino;Si;28;No;Doctor;1.0;Bajo;5.0;Cat_6
464246;Femenino;Si;61;Si;Artista;0.0;Medio;2.0;Cat_6
464254;Masculino;Si;62;Si;Entretenimiento;1.0;Medio;3.0;Cat_6
464255;Femenino;Si;49;Si;Artista;1.0;Medio;5.0;Cat_4
464257;Masculino;Si;40;Tens;Entretenimiento;0.0;Alto;2.0;Cat_6
464265;Masculino;Si;62;Si;Entretenimiento;1.0;Bajo;2.0;Cat_6
464269;Masculino;No;35;Si;Entretenimiento;1.0;Bajo;Tens;Cat_1
464270;Femenino;No;48;Si;Artista;4.0;Bajo;1.0;Cat_6
464271;Femenino;Si;36;Si;Artista;1.0;Medio;3.0;Cat_2
464274;Femenino;Si;56;Si;Artista;1.0;Medio;5.0;Cat_6
464276;Femenino;Si;66;No;Marketing;0.0;Alto;2.0;Cat_1
464283;Masculino;No;40;Si;Artista;6.0;Bajo;2.0;Cat_6
464286;Femenino;Si;57;Si;Artista;0.0;Medio;2.0;Cat_6
464287;Masculino;Si;42;Si;Artista;1.0;Medio;3.0;Cat_2
464289;Masculino;Si;35;No;Marketing;1.0;Bajo;3.0;Cat_6
464292;Masculino;Si;58;Si;Artista;0.0;Medio;2.0;Cat_6
464297;Masculino;No;29;No;Artista;8.0;Bajo;5.0;Cat_5
464298;Masculino;No;26;No;Doctor;0.0;Bajo;1.0;Cat_6
464308;Femenino;Si;84;Si;Abogado;1.0;Alto;2.0;Cat_6
464318;Masculino;Si;86;Si;Ejecutivo;0.0;Bajo;1.0;Cat_6
464320;Masculino;Si;77;No;Abogado;1.0;Alto;2.0;Cat_6
464326;Femenino;No;37;Si;Artista;0.0;Bajo;3.0;Cat_6
464332;Masculino;Si;74;No;Ejecutivo;0.0;Alto;2.0;Cat_6
464339;Masculino;No;27;No;Artista;1.0;Bajo;2.0;Cat_6
464344;Femenino;Si;56;Si;Artista;0.0;Bajo;1.0;Cat_6
464351;Femenino;No;27;Si;Enfermeria;0.0;Bajo;1.0;Cat_6
464364;Masculino;Si;39;Si;Artista;7.0;Medio;2.0;Cat_6
464368;Masculino;Si;35;Si;Entretenimiento;3.0;Medio;2.0;Cat_6
464370;Masculino;Si;66;Si;Entretenimiento;1.0;Medio;2.0;Cat_6
464373;Femenino;No;47;Si;Artista;0.0;Bajo;2.0;Cat_6
464378;Femenino;Si;36;Si;Artista;8.0;Medio;2.0;Cat_6
464381;Masculino;Si;43;Si;Artista;4.0;Medio;2.0;Cat_6
464382;Femenino;Si;55;Si;Artista;0.0;Medio;4.0;Cat_6
464386;Masculino;Si;41;Si;Doctor;0.0;Medio;3.0;Cat_6
464387;Femenino;No;26;Si;Artista;9.0;Bajo;5.0;Cat_6
464389;Masculino;Si;72;Si;Artista;0.0;Alto;2.0;Cat_2
464392;Masculino;Si;59;Tens;Artista;0.0;Medio;2.0;Cat_6
464396;Masculino;Si;38;Si;Entretenimiento;1.0;Medio;3.0;Cat_6
464412;Masculino;Si;72;No;Abogado;1.0;Bajo;2.0;Cat_6
464424;Masculino;No;31;Si;Enfermeria;1.0;Bajo;4.0;Cat_6
464425;Masculino;No;41;Si;Artista;9.0;Bajo;1.0;Cat_6
464432;Masculino;No;25;No;Ingenieria;9.0;Bajo;2.0;Cat_3
464433;Masculino;No;29;Si;Artista;1.0;Bajo;Tens;Cat_2
464436;Masculino;Si;83;Si;Abogado;0.0;Alto;2.0;Cat_4
464437;Femenino;Si;51;Si;Ingenieria;0.0;Medio;4.0;Cat_6
464441;Masculino;Si;40;Si;Artista;0.0;Bajo;2.0;Cat_2
464451;Femenino;Si;76;Si;Artista;0.0;Medio;2.0;Cat_6
464456;Masculino;Si;29;Si;Artista;1.0;Bajo;4.0;Cat_6
464468;Masculino;Si;46;Si;Artista;1.0;Bajo;3.0;Cat_6
464473;Femenino;Si;58;Si;Artista;0.0;Medio;4.0;Cat_6
464474;Femenino;No;46;Si;Artista;1.0;Bajo;1.0;Cat_6
464478;Femenino;Si;74;No;Abogado;0.0;Alto;2.0;Cat_6
464481;Masculino;Si;53;Si;Ejecutivo;1.0;Alto;3.0;Cat_6
464482;Masculino;Si;63;Si;Artista;1.0;Bajo;1.0;Cat_6
464483;Femenino;Si;49;Si;Artista;1.0;Medio;3.0;Cat_6
464485;Masculino;No;25;Si;Entretenimiento;5.0;Bajo;2.0;Cat_3
464487;Masculino;No;46;No;Ingenieria;1.0;Bajo;3.0;Cat_4
464488;Femenino;No;43;Si;Artista;7.0;Bajo;9.0;Cat_6
464494;Femenino;Si;58;Si;Artista;1.0;Medio;4.0;Cat_3
464499;Masculino;Si;41;Si;Ejecutivo;1.0;Alto;4.0;Cat_6
464501;Femenino;No;28;No;Enfermeria;1.0;Bajo;3.0;Cat_6
464504;Masculino;No;26;Si;Enfermeria;0.0;Bajo;4.0;Cat_6
464506;Masculino;No;29;Si;Enfermeria;9.0;Bajo;2.0;Cat_4
464517;Masculino;No;33;Si;Enfermeria;0.0;Bajo;Tens;Cat_5
464522;Femenino;No;39;Si;Ingenieria;14.0;Bajo;1.0;Cat_6
464526;Masculino;Si;51;Si;Entretenimiento;0.0;Medio;4.0;Cat_6
464528;Masculino;Si;46;Si;Entretenimiento;4.0;Alto;4.0;Cat_2
464533;Masculino;Si;38;No;Ejecutivo;1.0;Alto;6.0;Cat_6
464536;Masculino;Si;26;Si;Artista;1.0;Medio;3.0;Cat_6
464540;Femenino;Si;42;Si;Ingenieria;1.0;Medio;4.0;Cat_4
464544;Femenino;Si;43;Si;Entretenimiento;5.0;Medio;3.0;Cat_6
464549;Masculino;Si;53;Si;Ejecutivo;1.0;Bajo;4.0;Cat_6
464550;Masculino;Si;46;Si;Artista;1.0;Bajo;4.0;Cat_6
464552;Femenino;Si;40;Si;Artista;1.0;Medio;3.0;Cat_4
464553;Masculino;Si;71;Si;Artista;1.0;Bajo;2.0;Cat_6
464555;Masculino;Si;32;Si;Marketing;13.0;Alto;4.0;Cat_4
464560;Masculino;No;41;Si;Entretenimiento;9.0;Bajo;2.0;Cat_6
464561;Femenino;No;46;Si;Entretenimiento;8.0;Bajo;2.0;Cat_6
464566;Masculino;Si;40;Si;Ejecutivo;0.0;Alto;4.0;Cat_6
464569;Masculino;No;29;No;Doctor;1.0;Bajo;5.0;Cat_6
464570;Masculino;Si;25;Si;Doctor;1.0;Medio;2.0;Cat_6
464572;Femenino;Si;52;Si;Marketing;0.0;Bajo;1.0;Cat_6
464576;Masculino;No;30;Si;Doctor;9.0;Bajo;5.0;Cat_6
464577;Femenino;Si;25;Si;Enfermeria;12.0;Alto;2.0;Cat_6
464580;Masculino;No;32;No;Artista;9.0;Bajo;4.0;Cat_6
464581;Femenino;No;33;No;Doctor;1.0;Bajo;4.0;Cat_6
464586;Femenino;No;49;Si;Artista;1.0;Bajo;1.0;Cat_3
464593;Femenino;No;43;Si;Doctor;1.0;Bajo;4.0;Cat_2
464594;Masculino;Si;48;Si;Artista;1.0;Bajo;1.0;Cat_2
464597;Masculino;No;41;No;Artista;5.0;Bajo;2.0;Cat_6
464601;Femenino;No;29;Si;Enfermeria;9.0;Bajo;2.0;Cat_6
464603;Femenino;No;35;Si;Artista;0.0;Bajo;2.0;Cat_3
464606;Masculino;Si;41;Si;Artista;1.0;Medio;2.0;Cat_6
464607;Femenino;Si;47;Si;Artista;1.0;Medio;4.0;Cat_2
464608;Femenino;Si;53;Si;Artista;1.0;Medio;3.0;Cat_6
464618;Masculino;Tens;40;Si;Artista;5.0;Bajo;1.0;Cat_6
464620;Femenino;Si;40;Si;Artista;0.0;Alto;2.0;Cat_6
464621;Masculino;Si;46;Si;Artista;0.0;Bajo;1.0;Cat_6
464637;Femenino;No;36;Si;Marketing;1.0;Bajo;4.0;Cat_4
464641;Femenino;Si;71;Si;Abogado;2.0;Bajo;6.0;Cat_1
464652;Femenino;Si;30;No;Ingenieria;5.0;Medio;2.0;Cat_4
464654;Femenino;Si;40;No;Ingenieria;1.0;Medio;4.0;Cat_4
464664;Masculino;Si;43;No;Entretenimiento;0.0;Medio;5.0;Cat_4
464666;Masculino;Si;40;Si;Entretenimiento;3.0;Medio;3.0;Cat_4
464670;Masculino;Si;39;No;Entretenimiento;1.0;Medio;4.0;Cat_4
464673;Masculino;Si;49;No;Ejecutivo;1.0;Alto;7.0;Cat_2
464674;Masculino;Si;51;No;Artista;0.0;Medio;5.0;Cat_4
464675;Femenino;Si;39;No;Doctor;1.0;Medio;9.0;Cat_4
464677;Masculino;Si;23;No;Enfermeria;1.0;Bajo;5.0;Cat_4
464683;Masculino;Si;53;No;Ingenieria;0.0;Medio;6.0;Cat_4
464684;Femenino;No;35;No;Ingenieria;9.0;Bajo;5.0;Cat_4
464685;Masculino;No;35;No;Ejecutivo;2.0;Bajo;4.0;Cat_4
464688;Masculino;Si;30;Si;Doctor;1.0;Bajo;9.0;Cat_4
464690;Masculino;Si;39;No;Ingenieria;2.0;Medio;Tens;Cat_4
464691;Masculino;No;38;Si;Artista;1.0;Bajo;3.0;Cat_4
464692;Femenino;No;53;No;Marketing;0.0;Bajo;1.0;Cat_3
464693;Femenino;No;36;Si;Ingenieria;8.0;Bajo;1.0;Cat_4
464695;Masculino;No;33;No;Ingenieria;0.0;Bajo;4.0;Cat_4
464696;Femenino;No;40;Si;Ingenieria;1.0;Bajo;1.0;Cat_4
464697;Femenino;Si;36;Si;Artista;0.0;Medio;4.0;Cat_4
464699;Masculino;No;31;No;Doctor;1.0;Bajo;5.0;Cat_4
464701;Masculino;No;31;No;Doctor;1.0;Bajo;2.0;Cat_4
464704;Masculino;Si;41;Si;Enfermeria;0.0;Medio;4.0;Cat_4
464707;Masculino;Si;48;No;Tens;0.0;Medio;4.0;Cat_4
464711;Femenino;Si;38;Si;Artista;5.0;Medio;3.0;Cat_1
464712;Masculino;Si;49;No;Artista;1.0;Bajo;5.0;Cat_4
464722;Masculino;Si;42;Si;Doctor;1.0;Bajo;Tens;Cat_4
464726;Masculino;Si;28;Si;Ejecutivo;14.0;Alto;9.0;Cat_4
464728;Masculino;Si;51;No;Entretenimiento;0.0;Alto;4.0;Cat_4
464732;Masculino;Si;41;No;Artista;1.0;Medio;2.0;Cat_4
464737;Femenino;Si;57;No;Ingenieria;0.0;Medio;6.0;Cat_4
464739;Masculino;Si;67;Si;Artista;0.0;Bajo;1.0;Cat_4
464746;Masculino;Si;29;No;Ejecutivo;3.0;Medio;5.0;Cat_4
464752;Femenino;Si;46;Tens;Marketing;1.0;Bajo;1.0;Cat_4
464755;Masculino;Si;49;Si;Artista;0.0;Alto;2.0;Cat_6
464756;Femenino;No;28;No;Ingenieria;6.0;Bajo;3.0;Cat_4
464758;Femenino;Si;48;No;Ingenieria;1.0;Medio;4.0;Cat_4
464760;Femenino;Si;51;No;Ingenieria;5.0;Medio;4.0;Cat_4
464765;Femenino;Si;48;No;Ingenieria;5.0;Medio;6.0;Cat_4
464766;Femenino;Si;48;No;Ingenieria;5.0;Medio;5.0;Cat_4
464769;Femenino;Tens;52;No;Ingenieria;9.0;Medio;4.0;Cat_4
464772;Femenino;Si;39;No;Ingenieria;8.0;Medio;4.0;Cat_4
464774;Femenino;Si;50;No;Ingenieria;7.0;Medio;5.0;Cat_4
464780;Femenino;No;33;No;Ingenieria;1.0;Bajo;9.0;Cat_4
464790;Femenino;No;35;Si;Artista;1.0;Bajo;1.0;Cat_4
464792;Masculino;Si;30;No;Marketing;2.0;Alto;5.0;Cat_4
464794;Femenino;Si;46;No;Ingenieria;8.0;Medio;Tens;Cat_4
464799;Masculino;No;36;No;Marketing;0.0;Bajo;4.0;Cat_4
464802;Masculino;No;43;No;Entretenimiento;0.0;Bajo;1.0;Cat_4
464804;Masculino;Si;26;No;Entretenimiento;1.0;Bajo;1.0;Cat_4
464806;Masculino;Si;33;No;Ejecutivo;0.0;Bajo;2.0;Cat_4
464809;Masculino;Si;50;Tens;Entretenimiento;1.0;Medio;5.0;Cat_4
464812;Femenino;Si;49;Si;Ingenieria;1.0;Alto;5.0;Cat_4
464813;Masculino;Si;48;Si;Ingenieria;6.0;Medio;5.0;Cat_6
464817;Masculino;No;31;Si;Artista;5.0;Bajo;1.0;Cat_4
464818;Femenino;Si;38;No;Ingenieria;1.0;Medio;2.0;Cat_4
464825;Femenino;No;21;No;Enfermeria;5.0;Bajo;1.0;Cat_4
464827;Femenino;Si;50;No;Entretenimiento;8.0;Medio;5.0;Cat_4
464828;Masculino;No;23;No;Enfermeria;9.0;Bajo;6.0;Cat_4
464831;Femenino;Si;21;No;Enfermeria;0.0;Bajo;2.0;Cat_4
464832;Masculino;Si;71;No;Abogado;1.0;Bajo;Tens;Cat_4
464835;Masculino;No;20;No;Enfermeria;0.0;Bajo;6.0;Cat_4
464836;Femenino;Tens;32;No;Ingenieria;7.0;Alto;5.0;Cat_4
464845;Masculino;Si;29;No;Ingenieria;0.0;Medio;3.0;Cat_4
464849;Masculino;Si;42;Si;Artista;0.0;Medio;4.0;Cat_4
464851;Masculino;No;20;No;Doctor;0.0;Bajo;6.0;Cat_4
464852;Masculino;Si;36;No;Ejecutivo;1.0;Bajo;6.0;Cat_4
464854;Femenino;Si;42;No;Ingenieria;0.0;Alto;6.0;Cat_4
464857;Masculino;No;18;No;Enfermeria;7.0;Bajo;4.0;Cat_4
464861;Masculino;No;25;No;Dueño de casa;1.0;Bajo;2.0;Cat_4
464864;Femenino;No;30;No;Ingenieria;10.0;Bajo;8.0;Cat_4
464865;Femenino;No;28;No;Dueño de casa;9.0;Bajo;9.0;Cat_4
464868;Masculino;Si;42;Si;Entretenimiento;7.0;Bajo;6.0;Cat_4
464872;Masculino;Si;38;Si;Artista;1.0;Bajo;4.0;Cat_4
464873;Masculino;Si;42;Si;Artista;1.0;Medio;2.0;Cat_4
464876;Femenino;Si;52;No;Ingenieria;1.0;Medio;5.0;Cat_4
464879;Femenino;Si;29;Si;Doctor;0.0;Medio;2.0;Cat_4
464884;Masculino;Si;40;Si;Artista;1.0;Bajo;2.0;Cat_4
464885;Femenino;No;38;No;Ingenieria;1.0;Bajo;2.0;Cat_4
464886;Masculino;Si;37;Si;Ingenieria;1.0;Medio;4.0;Cat_4
464902;Femenino;Si;65;No;Abogado;1.0;Bajo;1.0;Cat_4
464905;Masculino;Tens;81;No;Ejecutivo;1.0;Alto;2.0;Cat_4
464907;Masculino;Tens;59;Si;Ingenieria;0.0;Medio;2.0;Cat_4
464910;Femenino;Si;47;Si;Artista;1.0;Medio;5.0;Cat_4
464911;Masculino;Si;57;Si;Artista;0.0;Medio;3.0;Cat_4
464915;Masculino;Si;39;Si;Ejecutivo;1.0;Alto;4.0;Cat_4
464916;Femenino;Tens;32;Tens;Doctor;8.0;Alto;2.0;Cat_4
464919;Masculino;Si;37;Si;Artista;9.0;Bajo;1.0;Cat_4
464920;Masculino;No;39;Si;Artista;4.0;Bajo;1.0;Cat_4
464921;Masculino;Si;39;No;Doctor;1.0;Medio;5.0;Cat_4
464925;Masculino;Tens;60;No;Ejecutivo;7.0;Medio;2.0;Cat_4
464927;Femenino;Si;70;Si;Artista;1.0;Medio;2.0;Cat_4
464932;Masculino;Si;51;Si;Ejecutivo;9.0;Bajo;1.0;Cat_4
464938;Masculino;Si;48;No;Artista;1.0;Bajo;3.0;Cat_4
464939;Masculino;No;43;No;Entretenimiento;0.0;Bajo;1.0;Cat_4
464940;Femenino;Si;29;No;Ingenieria;1.0;Bajo;2.0;Cat_4
